mySQLProjectId	ownerLogin/projName	#ofCommunityMembers	issueId	assigneeSOId	assigneeGHLogin	assigneeGHMySQLId	assigneeGHMongoDBId	aR0:random	aR1:wRandom	aR2:zeroR	aR3:wR+Recency	aR4:Recency+zScore	aR5:tuning(0.0001)	aR6:tuning(0.001)	aR7:tuning(0.002)	aR8:tuning(0.003)	aR9:tuning(0.005)	aR10:tuning(0.007)	aR11:tuning(0.01)	aR12:tuning(0.05)	aR13:tuning(0.1)	aR14:tuning(0.5)	aR15:tuning(1)	aR16:tuning(5)	aR17:tuning(10)	aRR0:random	aRR1:wRandom	aRR2:zeroR	aRR3:wR+Recency	aRR4:Recency+zScore	aRR5:tunning(0.0001)	aRR6:tunning(0.001)	aRR7:tunning(0.002)	aRR8:tunning(0.003)	aRR9:tunning(0.005)	aRR10:tunning(0.007)	aRR11:tunning(0.01)	aRR12:tunning(0.05)	aRR13:tunning(0.1)	aRR14:tunning(0.5)	aRR15:tunning(1)	aRR16:tunning(5)	aRR17:tunning(10)	projectLanguage	projectDescription	issueTitle	issueLabels	issueBody
6093	JuliaLang/julia	73	19902010	1380003	loladiro	26566	1291671	8	4	7	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	0.125	0.25	0.142857143	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	concurrent poll fd different fds fails	[I/O]	The below code n 100 pipe fds cell n for i in 1 n pipe fds i Array Cint 2 ccall pipe Cint Ptr Cint pipe fds i end # Start the concurrent readers for i in 1 n spawn begin while true poll fd RawFD pipe fds i 1 10.0 readable true dout Array Uint8 1 dlen ccall read Csize t Cint Ptr Uint8 Csize t pipe fds i 1 dout 1 dlen 1 dout 1 int8 A error Expected data not found nothing end end end # Start the writer while true for i in 1 n ccall write Csize t Cint Ptr Uint8 Csize t pipe fds i 2 bytestring A 1 end sleep 1.0 end fails with ERROR FD is already being watched by another watcher in FDWatcher at poll.jl 108 in wait at poll.jl 187 in anonymous at task.jl 81 Note that the same fd is not waited on concurrently by different tasks. 
6093	JuliaLang/julia	73	21862893	659248	StefanKarpinski	26545	153596	1	1	1	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Pkg.publish incorrectly states that METADATA is behind and refuses to publish	[packages]	I do have a number of unregistered packages in .julia and a few others which are not tracking METADATA. Likely one of these is confusing publish or it could simply be that my .julia directory was created too long ago in which case this issue can be closed. julia julia Pkg.update INFO Updating METADATA... INFO Updating cache of Match... INFO Updating Logging... INFO Updating Sam... INFO Updating BinDeps... INFO Updating Zlib... INFO Updating SortPerf... INFO Updating Match... INFO Updating OrderedCollections... INFO Updating BGZF... INFO Updating Monads... INFO Updating XClipboard... INFO Computing changes... INFO Removing HTTPClient v0.0.0 INFO Removing JSON v0.2.3 INFO Removing LibCURL v0.0.0 julia Pkg.publish ERROR METADATA is behind origin metadata-v2 run Pkg.update before publishing in publish at pkg entry.jl 259 in anonymous at pkg dir.jl 25 in cd at file.jl 22 in cd at pkg dir.jl 25 in publish at pkg.jl 55 julia Pkg.status Required packages - ArgParse 0.2.6 - BinDeps 0.2.12+ master - Cairo 0.2.9 - Distributions 0.2.10 - Gaston 0.0.0 - HDFS 0.0.0 - HTTP 0.0.2 - Logging 0.0.0- master unregistered - Monads 0.0.0+ master - Nettle 0.1.2 - ODBC 0.3.1 - PyCall 0.0.1 - Winston 0.5.1 Additional packages - BGZF 0.0.0- master unregistered - Blocks 0.0.0 - Calendar 0.4.0 - Color 0.2.6 - DataFrames 0.3.15 - Datetime 0.1.2 - GZip 0.2.5 - ICU 0.0.0 - IniFile 0.2.1 - Match 0.0.1 master - NumericExtensions 0.2.18 - Options 0.2.1 - OrderedCollections 0.0.0- master unregistered - PTools 0.0.0 - Sam 0.0.0- master unregistered - SortPerf 0.0.0- master unregistered - SortingAlgorithms 0.0.1 - Stats 0.2.8 - StrPack 0.0.0 - TextWrap 0.1.2 - Tk 0.2.8 - URIParser 0.0.0 - URLParse 0.0.0 - UTF16 0.2.0 - XClipboard 0.0.0- master unregistered - Zlib 0.1.3+ read concat 
6093	JuliaLang/julia	73	25060566	230778	staticfloat	11429	130920	9	6	56	1	4	4	4	4	4	4	4	4	6	8	9	9	9	9	0.111111111	0.166666667	0.017857143	1	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.166666667	0.125	0.111111111	0.111111111	0.111111111	0.111111111	Julia	The Julia Language a fresh approach to technical computing.	Nightlies for 0.3.0	[build]	IIRC we used to have nightlies for the mac at one point and I believe that the ubuntu nightlies keep coming. It would be nice to have the nightlies back on the downloads page.
6093	JuliaLang/julia	73	27278311	659248	StefanKarpinski	26545	153596	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	printf for big int float	[bug;;I/O]	 julia julia printf d big pi 2000 Assertion failed Double v .IsSpecial function DoubleToAscii file src double-conversion.cc line 365. zsh abort julia 
6093	JuliaLang/julia	73	27503271	1380003	loladiro	26566	1291671	5	2	44	4	2	2	2	2	2	2	2	2	2	2	2	4	4	4	0.2	0.5	0.022727273	0.25	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Julia does not exit after script with tcpsocket finishes	[bug;;I/O]	File testsrvr.jl server listen 11111 sock accept server println srvr accepted conn sleep 2 close sock println srvr closed conn println srvr exit File testclnt.jl sock connect localhost 11111 println clnt connected close sock println clnt closed conn println clnt exit Run server and client julia testsrvr.jl 1 65636 julia testclnt.jl 2 65638 srvr accepted conn clnt connected clnt closed conn clnt exit srvr closed conn srvr exit netstat -na grep 11111 ps -ef grep julia 502 65636 41832 0 2 24PM ttys003 0 00.76 julia testsrvr.jl 502 65638 41832 0 2 24PM ttys003 0 00.71 julia testclnt.jl 502 65642 41832 0 2 25PM ttys003 0 00.01 grep julia Both Julia processes hang around even after the scripts finish execution and sockets seem to have been closed properly. 
6093	JuliaLang/julia	73	29320373	1922284	stevengj	1222369	2913679	58	48	60	71	48	23	23	23	23	23	23	23	23	23	23	23	23	23	0.017241379	0.020833333	0.016666667	0.014084507	0.020833333	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	0.043478261	Julia	The Julia Language a fresh approach to technical computing.	segfault with files which only contain non-terminating multiline comments	[bug]	I know this is silly but writing a file which contains just # segfaults julia instead of producing the unterminated multi-line comment error.
6093	JuliaLang/julia	73	31732803	659248	StefanKarpinski	26545	153596	10	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	0.1	1	1	0.333333333	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Pkg.publish protection against non-pushed commits 	[]	I had the impression that publish guarded against registering sha1s that had not been pushed but I just got this julia Pkg.publish INFO Validating METADATA INFO Pushing Grid permanent tags v0.3.0 INFO Submitting METADATA changes INFO Forking JuliaLang METADATA.jl to timholy INFO Pushing changes as branch pull-request e2af1570 INFO To create a pull-request open https github.com timholy METADATA.jl compare pull-request e2af1570 with this repository state tim diva .julia v0.3 Grid git log --graph --abbrev-commit --pretty oneline --decorate cd4c99d HEAD tag v0.3.0 master Fixes for elimination of solve fix #13 061dc31 origin master origin HEAD restrict prolong fix type declaration for non-BLAS types eb09710 tag v0.2.12 Allow range to work on older Julias 
6093	JuliaLang/julia	73	31817224	2552596	ViralBShah	26598	744411	1	3	34	4	3	3	3	3	3	3	3	3	3	4	6	7	7	7	1	0.333333333	0.029411765	0.25	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.166666667	0.142857143	0.142857143	0.142857143	Julia	The Julia Language a fresh approach to technical computing.	Split Mersenne-Twister states between rand and rand N 382 	[bug;;priority]	As reported on the dev mailing list https groups.google.com d msg julia-dev EpIPeofqaIA BHndt45m9LoJ there s some sort of DSFMT state corruption after generating odd-length arrays with more than 382 elements julia srand 0 rand x rand 383 julia find x . x end 2-element Array Int64 1 2 383 julia find x . rand 1-element Array Int64 1 3 julia find x . rand 1-element Array Int64 1 4 It looks to my novice eyes like rand which punts to an implementation in dsfmt.h 266 and rand n implemented in dsfmt.c 182 end up with independent DSFMT states. I m not sure how or why but it only seems to get triggered after calling rand N with odd N 382... which is a very specific branch in librandom.jl 120 https github.com JuliaLang julia blob 8fde7f4ce6a2ee4676c1e0d7b31075f2d64cc06b base librandom.jl#L127-L133 . Edit It seems to be much more general than what I stated above. I think rand and rand N are living completely split lives with separate states N need not be odd to trigger the bug. All that is required is that there s a call to rand before doing the array generation In the initial report it was repeating calls of rand N with N odd which satisfies the call to rand . julia srand 0 rand 0.8236475079774124 julia x rand 384 julia find x . rand 1-element Array Int64 1 4
6093	JuliaLang/julia	73	32021838	230778	staticfloat	11429	130920	2	7	40	8	4	4	4	4	4	4	4	4	6	9	10	10	10	10	0.5	0.142857143	0.025	0.125	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.166666667	0.111111111	0.1	0.1	0.1	0.1	Julia	The Julia Language a fresh approach to technical computing.	permissions issue with Julia.app Contents MacOS Julia in 0.2.1-osx10.7+	[build;;mac]	I was installing Julia on a lab full of multi-user machines. In doing so I ran into the problem that I was installing as the administrative user but the permissions on Julia.app Contents MacOS Julia were -rwxrwxr-- 1 scfadmin staff 109960 Jun 6 2013 Julia namely no executable permission for other so it was failing to run for our users. A simple fix but would be helpful if this was modified in the package being distributed. ---------------------------------------------------------------------------------------------- Chris Paciorek Statistical Computing Consultant Statistical Computing Facility and Econometrics Laboratory Office 495 Evans Hall Email paciorek stat.berkeley.edu Mailing Address Voice 510-842-6670 Department of Statistics Fax 510-642-7892 367 Evans Hall Skype cjpaciorek University of California Berkeley WWW www.stat.berkeley.edu paciorek Berkeley CA 94720 USA Permanent forward paciorek alumni.cmu.edu 
6093	JuliaLang/julia	73	32074456	2552596	ViralBShah	26598	744411	5	1	31	4	4	4	4	4	4	4	4	4	4	3	5	6	7	7	0.2	1	0.032258065	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333	0.2	0.166666667	0.142857143	0.142857143	Julia	The Julia Language a fresh approach to technical computing.	Feature request sparse truncated SVD	[linear algebra;;sparse]	There is a request for the rank-truncated singular value decomposition of large sparse matrices returning k largest singular values and the corresponding singular vectors.
6093	JuliaLang/julia	73	32515219	2165105	tanmaykm	1209029	1010989	48	13	71	32	32	36	37	38	43	37	43	38	43	42	42	41	36	44	0.020833333	0.076923077	0.014084507	0.03125	0.03125	0.027777778	0.027027027	0.026315789	0.023255814	0.027027027	0.023255814	0.026315789	0.023255814	0.023809524	0.023809524	0.024390244	0.027777778	0.022727273	Julia	The Julia Language a fresh approach to technical computing.	Vectorize a sparse matrix	[sparse]	 X eye 5 vec X #Works X speye 5 vec X ERROR no method similar SparseMatrixCSC Float64 Int64 DataType Int64 in reshape at abstractarray.jl 151 in vec at abstractarray.jl 155 I m using Julia 0.2.1. Apologies if this has already been fixed. I m also curious how this would be handled. Would X be converted to a sparse vector or a full vector Going along those lines as of now we can do sparsevec X neither on full matrices nor on sparse matrices. Would it make sense for sparsevec to vectorize X and make it sparse This works sparsevec 1 1 but not sparsevec 1 1 or sparsevec 1 1 and perhaps all of these can be solved together 
6093	JuliaLang/julia	73	32626153	659248	StefanKarpinski	26545	153596	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	typemin BigInt ERROR no method typemin Type BigInt 	[]	I understand that for BigInt there is no hard limit like for Int64 for example but the lack of a value seems to cause a problem with rationalize at line 69 where it is not possible to get a Rational with BigInt num and den. It seems to me that line 69 of rational.jl shall special case the BigInt or that BigInt shall return something valid for typemin typemax. at line 69 if x typemin T return -one T zero T end
6093	JuliaLang/julia	73	32648984	1939814	timholy	26546	1525481	10	4	43	10	8	8	8	8	8	7	7	7	6	5	3	3	3	3	0.1	0.25	0.023255814	0.1	0.125	0.125	0.125	0.125	0.125	0.142857143	0.142857143	0.142857143	0.166666667	0.2	0.333333333	0.333333333	0.333333333	0.333333333	Julia	The Julia Language a fresh approach to technical computing.	feature request findmax A dims 	[]	getting the maximum and its location in one pass is very useful. at current it s not supported along dimension d of an array. A rand 3 3 3 now mapslices findmax A 3 #or for i in 1 3 for j in 1 3 now i j findmax A i j end end then findmax A 3 it s odd to have max A dims and not findmax A dims 
6093	JuliaLang/julia	73	33150632	2165105	tanmaykm	1209029	1010989	10	9	22	7	6	6	6	6	6	6	6	6	5	6	8	8	8	8	0.1	0.111111111	0.045454545	0.142857143	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.2	0.166666667	0.125	0.125	0.125	0.125	Julia	The Julia Language a fresh approach to technical computing.	more efficient setindex for sparsematrix	[sparse]	This implements setindex A SparseMatrixCSC x Number I J to be more efficient. Before julia A sprand 10000 10000 0.0001 julia time A 1 8000 1 8000 10 # set some new indices elapsed time 62.222216641 seconds 13574393504 bytes allocated julia time A 1 8000 1 8000 11 # change existing values elapsed time 67.845266004 seconds 16635419192 bytes allocated julia time A 1 8000 1 8000 0 # zero existing values elapsed time 5.030329475 seconds 2560507944 bytes allocated julia time A 1 8000 1 8000 0 # zero already zero d values elapsed time 0.709701096 seconds 512507944 bytes allocated julia time A 1 8000 1 8000 10 # set all new indices elapsed time 52.267994938 seconds 13038875192 bytes allocated With this patch julia A sprand 10000 10000 0.0001 julia time A 1 8000 1 8000 10 # set some new indices elapsed time 1.84697863 seconds 1030174960 bytes allocated julia time A 1 8000 1 8000 11 # change existing values elapsed time 0.792033539 seconds 96 bytes allocated julia time A 1 8000 1 8000 0 # zero existing values elapsed time 5.615637808 seconds 2048139680 bytes allocated julia time A 1 8000 1 8000 0 # zero already zero d values elapsed time 0.000156263 seconds 96 bytes allocated julia time A 1 8000 1 8000 10 # set all new indices elapsed time 1.726549776 seconds 1024139680 bytes allocated 
6093	JuliaLang/julia	73	33536483	230778	staticfloat	11429	130920	10	6	47	5	6	6	6	6	6	6	6	6	6	9	11	11	11	11	0.1	0.166666667	0.021276596	0.2	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.111111111	0.090909091	0.090909091	0.090909091	0.090909091	Julia	The Julia Language a fresh approach to technical computing.	0.3 snapshot broken on MacOS 10.9.2	[mac]	I just downloaded Julia-0.3.0-prerelease-f4d1e94009 on a clean MacOS 10.9.2 machine and it fails to launch as shown below image https cloud.githubusercontent.com assets 2913679 2977920 91b09eca-dbb1-11e3-99d5-30bbff4e9cba.png 
6093	JuliaLang/julia	73	34223992	2165105	tanmaykm	1209029	1010989	1	5	73	7	5	5	5	5	5	5	5	5	5	6	7	8	8	8	1	0.2	0.01369863	0.142857143	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.166666667	0.142857143	0.125	0.125	0.125	Julia	The Julia Language a fresh approach to technical computing.	readdlm issue with medium sized array	[]	I m getting a strange error when reading a medium-sized float64 array julia julia a ones 25 120 25x120 Array Float64 2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 julia io IOBuffer IOBuffer Uint8 true true true false 0 9223372036854775807 1 julia writedlm io a julia seek io 0 IOBuffer Uint8 0x31 0x09 0x31 0x09 0x31 0x09 0x31 0x09 0x31 0x09 0x31 0x09 0x31 0x09 0x31 0x09 0x31 0x09 0x31 0x0a true true true false 6000 9223372036854775807 1 julia b readdlm io 25x120 Array Any 2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 Smaller arrays even one row or one column smaller are read fine. I m running on a version of Julia compiled today julia julia versioninfo Julia Version 0.3.0-prerelease+3184 Commit 6e56c9d 2014-05-23 21 28 UTC Platform Info System Linux x86 64-linux-gnu CPU Intel R Core TM i7-4500U CPU 1.80GHz WORD SIZE 64 BLAS libopenblas USE64BITINT DYNAMIC ARCH NO AFFINITY LAPACK libopenblas LIBM libopenlibm I haven t had time to triage yet but possibly related to #6718. cc tanmaykm 
